customer_id,customer_name,email,city,state,created_date,load_type
CUSTD2026050300254,Quincy Sachdeva,jacksonparekh@example.com,Bhilwara,Goa,2026-05-03,DELTA
CUSTD2026050300255,Madhavi Bava,ekapad16@example.net,Erode,Punjab,2026-05-03,DELTA
CUSTD2026050300256,Hemal Lata,gauridoshi@example.com,Jabalpur,Punjab,2026-05-03,DELTA
CUSTD2026050300257,Sara Chacko,deepyug@example.org,Vasai-Virar,Arunachal Pradesh,2026-05-03,DELTA
CUSTD2026050300258,Yatin Date,siya59@example.org,Bokaro,Haryana,2026-05-03,DELTA
CUSTD2026050300259,Samaksh Mistry,nairnimrat@example.net,Kurnool,Assam,2026-05-03,DELTA
CUSTD2026050300260,Laksh Brar,mammenmegha@example.org,Madurai,Mizoram,2026-05-03,DELTA
CUSTD2026050300261,Suhani Babu,yogiwarda@example.net,Etawah,Andhra Pradesh,2026-05-03,DELTA
CUSTD2026050300262,Charvi Merchant,ranveer18@example.org,Bareilly,Chhattisgarh,2026-05-03,DELTA
CUSTD2026050300263,Brinda Savant,tatareyansh@example.com,Noida,Kerala,2026-05-03,DELTA
CUSTD2026050300264,Hema Mall,senguptanisha@example.com,Bhubaneswar,Rajasthan,2026-05-03,DELTA
CUSTD2026050300265,Kalpit Madan,nilimachoudhry@example.org,Sagar,Karnataka,2026-05-03,DELTA
CUSTD2026050300266,Baghyawati Anand,xdeol@example.org,Katihar,West Bengal,2026-05-03,DELTA
CUSTD2026050300267,Idika Vasa,forum84@example.org,Mira-Bhayandar,Goa,2026-05-03,DELTA
CUSTD2026050300268,Veda Radhakrishnan,dayalgopal@example.net,Bhusawal,Tripura,2026-05-03,DELTA
CUSTD2026050300269,Vedhika Date,peter79@example.org,Rohtak,Himachal Pradesh,2026-05-03,DELTA
CUSTD2026050300270,Jason Barad,fsarraf@example.com,Amritsar,Telangana,2026-05-03,DELTA
CUSTD2026050300271,Rehaan Aurora,ujoshi@example.com,Kollam,Uttarakhand,2026-05-03,DELTA
CUSTD2026050300272,Harshil Bahl,oliver57@example.net,Gopalpur,Goa,2026-05-03,DELTA
CUSTD2026050300273,Triveni Khare,shivansh49@example.com,Bijapur,Mizoram,2026-05-03,DELTA
CUSTD2026050300274,Zinal Upadhyay,noahedwin@example.com,Naihati,Andhra Pradesh,2026-05-03,DELTA
CUSTD2026050300275,Qabil Sem,plal@example.com,Nellore,Haryana,2026-05-03,DELTA
CUSTD2026050300276,Vyanjana Choudhry,vanshaandra@example.com,Pallavaram,Telangana,2026-05-03,DELTA
CUSTD2026050300277,Logan Gaba,fitandyal@example.net,Visakhapatnam,Telangana,2026-05-03,DELTA
CUSTD2026050300278,Advik Doctor,avnideol@example.org,Kamarhati,Sikkim,2026-05-03,DELTA
CUSTD2026050300279,Shivansh Mitra,shivansh50@example.org,Jalandhar,Karnataka,2026-05-03,DELTA
CUSTD2026050300280,Wriddhish Issac,apurohit@example.net,Maheshtala,Maharashtra,2026-05-03,DELTA
CUSTD2026050300281,Yashica Prashad,ekavir99@example.com,Raipur,Uttarakhand,2026-05-03,DELTA
CUSTD2026050300282,Dayita Memon,ekani32@example.net,Mehsana,Meghalaya,2026-05-03,DELTA
CUSTD2026050300283,Vyanjana Murty,nachiket83@example.org,Moradabad,Madhya Pradesh,2026-05-03,DELTA
CUSTD2026050300284,Mugdha Karpe,chandanigoyal@example.net,Madanapalle,Assam,2026-05-03,DELTA
CUSTD2026050300285,Harinakshi Lad,raghavanyashvi@example.org,Medininagar,Uttar Pradesh,2026-05-03,DELTA
CUSTD2026050300286,Tanmayi Ahluwalia,aashi91@example.org,Patna,West Bengal,2026-05-03,DELTA
CUSTD2026050300287,Kamya Madan,wranganathan@example.org,Khandwa,Meghalaya,2026-05-03,DELTA
CUSTD2026050300288,Anay Shanker,upkaar51@example.org,Bhilwara,Kerala,2026-05-03,DELTA
CUSTD2026050300289,Nitesh Kalita,chasmumnanda@example.com,Moradabad,Karnataka,2026-05-03,DELTA
CUSTD2026050300290,Mohammed Kala,mistryvidhi@example.com,Tiruvottiyur,Odisha,2026-05-03,DELTA
CUSTD2026050300291,Sara Rege,rachita12@example.com,Berhampur,Tripura,2026-05-03,DELTA
CUSTD2026050300292,Aarna Chatterjee,lavanya79@example.com,Danapur,Odisha,2026-05-03,DELTA
CUSTD2026050300293,Kamya Gala,mangatudarsh@example.com,Sonipat,Rajasthan,2026-05-03,DELTA
CUSTD2026050300294,Champak Venkataraman,fradobuch@example.net,Kottayam,Maharashtra,2026-05-03,DELTA
CUSTD2026050300295,Aishani Lall,bviswanathan@example.net,Kollam,Chhattisgarh,2026-05-03,DELTA
CUSTD2026050300296,Tanvi Bhatnagar,chatterjeenetra@example.net,Chandrapur,Uttarakhand,2026-05-03,DELTA
CUSTD2026050300297,Luke Ramesh,gbutala@example.net,Howrah,Tamil Nadu,2026-05-03,DELTA
CUSTD2026050300298,Hemal Kari,bloyal@example.com,Solapur,Odisha,2026-05-03,DELTA
CUSTD2026050300299,Chandani Warrior,jairaj17@example.com,Pali,Assam,2026-05-03,DELTA
CUSTD2026050300300,Karan Dhar,bmukherjee@example.com,Jodhpur,Goa,2026-05-03,DELTA
