customer_id,customer_name,email,city,state,created_date,load_type,source_file_name,batch_id,load_timestamp
CUST000286,Myra Pillai,myra.pillai286@example.com,Jaipur,Rajasthan,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000287,Reyansh Reddy,reyansh.reddy287@example.com,Bengaluru,Karnataka,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000288,Krishna Iyer,krishna.iyer288@example.com,Kolkata,West Bengal,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000289,Krishna Das,krishna.das289@example.com,Mumbai,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000290,Vihaan Shetty,vihaan.shetty290@example.com,Delhi,Delhi,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000291,Vihaan Menon,vihaan.menon291@example.com,Pune,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000292,Ananya Shetty,ananya.shetty292@example.com,Chennai,Tamil Nadu,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000293,Anika Menon,anika.menon293@example.com,Visakhapatnam,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000294,Sai Bose,sai.bose294@example.com,Vijayawada,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000295,Vihaan Iyer,vihaan.iyer295@example.com,Ahmedabad,Gujarat,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000296,Myra Shetty,myra.shetty296@example.com,Chennai,Tamil Nadu,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000297,Ishaan Khan,ishaan.khan297@example.com,Jaipur,Rajasthan,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000298,Arjun Das,arjun.das298@example.com,Visakhapatnam,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000299,Ira Shetty,ira.shetty299@example.com,Lucknow,Uttar Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000300,Meera Rao,meera.rao300@example.com,Pune,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000301,Vivaan Reddy,vivaan.reddy301@example.com,Visakhapatnam,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000302,Ishaan Rao,ishaan.rao302@example.com,Hyderabad,Telangana,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000303,Anika Iyer,anika.iyer303@example.com,Hyderabad,Telangana,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000304,Saanvi Iyer,saanvi.iyer304@example.com,Vijayawada,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000305,Anika Rao,anika.rao305@example.com,Chennai,Tamil Nadu,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000306,Anika Patel,anika.patel306@example.com,Pune,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000307,Anika Naidu,anika.naidu307@example.com,Ahmedabad,Gujarat,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000308,Krishna Reddy,krishna.reddy308@example.com,Mumbai,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000309,Sai Iyer,sai.iyer309@example.com,Lucknow,Uttar Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000310,Kiara Reddy,kiara.reddy310@example.com,Lucknow,Uttar Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000311,Aarav Khan,aarav.khan311@example.com,Hyderabad,Telangana,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000312,Myra Mishra,myra.mishra312@example.com,Vijayawada,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000313,Aarav Gupta,aarav.gupta313@example.com,Lucknow,Uttar Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000314,Krishna Nair,krishna.nair314@example.com,Jaipur,Rajasthan,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000315,Ira Chopra,ira.chopra315@example.com,Vijayawada,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000316,Anika Kumar,anika.kumar316@example.com,Pune,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000317,Kiara Menon,kiara.menon317@example.com,Pune,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000318,Myra Menon,myra.menon318@example.com,Mumbai,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000319,Vivaan Iyer,vivaan.iyer319@example.com,Bengaluru,Karnataka,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000320,Krishna Nair,krishna.nair320@example.com,Vijayawada,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000321,Aditya Das,aditya.das321@example.com,Mumbai,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000322,Aarav Iyer,aarav.iyer322@example.com,Chennai,Tamil Nadu,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000323,Ayaan Kumar,ayaan.kumar323@example.com,Delhi,Delhi,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000324,Sai Menon,sai.menon324@example.com,Delhi,Delhi,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000325,Anika Sharma,anika.sharma325@example.com,Lucknow,Uttar Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000326,Meera Pillai,meera.pillai326@example.com,Ahmedabad,Gujarat,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000327,Meera Mishra,meera.mishra327@example.com,Lucknow,Uttar Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000328,Arjun Menon,arjun.menon328@example.com,Visakhapatnam,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000329,Riya Chopra,riya.chopra329@example.com,Ahmedabad,Gujarat,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000330,Vihaan Reddy,vihaan.reddy330@example.com,Bengaluru,Karnataka,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000331,Sai Kumar,sai.kumar331@example.com,Mumbai,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000332,Diya Jain,diya.jain332@example.com,Vijayawada,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000333,Aarav Iyer,aarav.iyer333@example.com,Vijayawada,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000334,Ananya Iyer,ananya.iyer334@example.com,Kolkata,West Bengal,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000335,Aadhya Khan,aadhya.khan335@example.com,Hyderabad,Telangana,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000336,Kiara Mishra,kiara.mishra336@example.com,Ahmedabad,Gujarat,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000337,Meera Yadav,meera.yadav337@example.com,Mumbai,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000338,Arjun Patel,arjun.patel338@example.com,Chennai,Tamil Nadu,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000339,Aadhya Pillai,aadhya.pillai339@example.com,Pune,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000340,Reyansh Chopra,reyansh.chopra340@example.com,Visakhapatnam,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000341,Kiara Chopra,kiara.chopra341@example.com,Bengaluru,Karnataka,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000342,Aadhya Iyer,aadhya.iyer342@example.com,Pune,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000343,Riya Menon,riya.menon343@example.com,Jaipur,Rajasthan,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000344,Riya Reddy,riya.reddy344@example.com,Jaipur,Rajasthan,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000345,Saanvi Khan,saanvi.khan345@example.com,Chennai,Tamil Nadu,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000346,Vihaan Pillai,vihaan.pillai346@example.com,Jaipur,Rajasthan,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000347,Ishaan Gupta,ishaan.gupta347@example.com,Vijayawada,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000348,Reyansh Iyer,reyansh.iyer348@example.com,Chennai,Tamil Nadu,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000349,Sai Bose,sai.bose349@example.com,Hyderabad,Telangana,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000350,Arjun Naidu,arjun.naidu350@example.com,Ahmedabad,Gujarat,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000351,Aadhya Naidu,aadhya.naidu351@example.com,Ahmedabad,Gujarat,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000352,Ananya Nair,ananya.nair352@example.com,Jaipur,Rajasthan,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000353,Reyansh Das,reyansh.das353@example.com,Mumbai,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000354,Kiara Patel,kiara.patel354@example.com,Mumbai,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000355,Diya Chopra,diya.chopra355@example.com,Delhi,Delhi,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000356,Diya Mishra,diya.mishra356@example.com,Visakhapatnam,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000357,Aarav Pillai,aarav.pillai357@example.com,Hyderabad,Telangana,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000358,Krishna Yadav,krishna.yadav358@example.com,Pune,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000359,Myra Gupta,myra.gupta359@example.com,Kolkata,West Bengal,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000360,Myra Reddy,myra.reddy360@example.com,Visakhapatnam,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000361,Myra Rao,myra.rao361@example.com,Delhi,Delhi,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000362,Arjun Pillai,arjun.pillai362@example.com,Hyderabad,Telangana,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000363,Reyansh Chopra,reyansh.chopra363@example.com,Chennai,Tamil Nadu,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000364,Sai Pillai,sai.pillai364@example.com,Ahmedabad,Gujarat,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000365,Arjun Kumar,arjun.kumar365@example.com,Jaipur,Rajasthan,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000366,Aarav Reddy,aarav.reddy366@example.com,Ahmedabad,Gujarat,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000367,Reyansh Sharma,reyansh.sharma367@example.com,Jaipur,Rajasthan,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000368,Aarav Rao,aarav.rao368@example.com,Vijayawada,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000369,Aadhya Kumar,aadhya.kumar369@example.com,Hyderabad,Telangana,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000370,Ayaan Naidu,ayaan.naidu370@example.com,Hyderabad,Telangana,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000371,Aarav Sharma,aarav.sharma371@example.com,Delhi,Delhi,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000372,Ishaan Sharma,ishaan.sharma372@example.com,Bengaluru,Karnataka,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000373,Kiara Shetty,kiara.shetty373@example.com,Ahmedabad,Gujarat,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000374,Arjun Bose,arjun.bose374@example.com,Pune,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000375,Anika Chopra,anika.chopra375@example.com,Pune,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000376,Vivaan Naidu,vivaan.naidu376@example.com,Chennai,Tamil Nadu,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000377,Anika Verma,anika.verma377@example.com,Ahmedabad,Gujarat,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000378,Ira Rao,ira.rao378@example.com,Jaipur,Rajasthan,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000379,Krishna Rao,krishna.rao379@example.com,Ahmedabad,Gujarat,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000380,Ishaan Das,ishaan.das380@example.com,Jaipur,Rajasthan,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000381,Ananya Mishra,ananya.mishra381@example.com,Jaipur,Rajasthan,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000382,Anika Nair,anika.nair382@example.com,Jaipur,Rajasthan,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000383,Anika Gupta,anika.gupta383@example.com,Delhi,Delhi,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000384,Ira Khan,ira.khan384@example.com,Mumbai,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000385,Reyansh Khan,reyansh.khan385@example.com,Hyderabad,Telangana,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000386,Aadhya Naidu,aadhya.naidu386@example.com,Delhi,Delhi,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000387,Reyansh Patel,reyansh.patel387@example.com,Kolkata,West Bengal,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000388,Krishna Patel,krishna.patel388@example.com,Vijayawada,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000389,Arjun Yadav,arjun.yadav389@example.com,Hyderabad,Telangana,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000390,Ayaan Das,ayaan.das390@example.com,Bengaluru,Karnataka,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000391,Krishna Yadav,krishna.yadav391@example.com,Mumbai,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000392,Sai Verma,sai.verma392@example.com,Pune,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000393,Krishna Verma,krishna.verma393@example.com,Visakhapatnam,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000394,Saanvi Bose,saanvi.bose394@example.com,Pune,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000395,Meera Jain,meera.jain395@example.com,Chennai,Tamil Nadu,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000396,Ira Naidu,ira.naidu396@example.com,Hyderabad,Telangana,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000397,Aditya Chopra,aditya.chopra397@example.com,Visakhapatnam,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000398,Sai Nair,sai.nair398@example.com,Delhi,Delhi,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000399,Meera Nair,meera.nair399@example.com,Bengaluru,Karnataka,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000400,Arjun Shetty,arjun.shetty400@example.com,Pune,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000401,Reyansh Bose,reyansh.bose401@example.com,Hyderabad,Telangana,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000402,Ananya Shetty,ananya.shetty402@example.com,Jaipur,Rajasthan,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000403,Myra Rao,myra.rao403@example.com,Mumbai,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000404,Anika Das,anika.das404@example.com,Visakhapatnam,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000405,Myra Menon,myra.menon405@example.com,Ahmedabad,Gujarat,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000406,Aditya Menon,aditya.menon406@example.com,Kolkata,West Bengal,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000407,Arjun Rao,arjun.rao407@example.com,Jaipur,Rajasthan,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000408,Vihaan Sharma,vihaan.sharma408@example.com,Pune,Maharashtra,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000409,Vivaan Rao,vivaan.rao409@example.com,Visakhapatnam,Andhra Pradesh,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000410,Reyansh Pillai,reyansh.pillai410@example.com,Ahmedabad,Gujarat,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000411,Krishna Pillai,krishna.pillai411@example.com,Chennai,Tamil Nadu,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
CUST000412,Aditya Jain,aditya.jain412@example.com,Ahmedabad,Gujarat,2026-05-30,FULL,customers_good_10000.csv,a5372ba5-7735-4024-a4b4-3ba299dfc837,2026-05-30 17:41:33.510712 UTC
